Users,data,tweet
@AFP,2020-04-06 10:17:00+00:00,"A tiger at New York's Bronx Zoo has tested positive for COVID-19, the institution said Sunday, and is believed to have contracted the virus from a caretaker who was asymptomatic at the time "
@AFP,2020-04-06 10:04:19+00:00,RT @AFPphoto: #AFP presents a photo essay of 37 images taken by photographer @LucasBarioulet Barioulet on April 3 of Paris rescuers working…
@AFP,2020-04-06 10:03:19+00:00,@AFPTokyo #BREAKING France heading for worst recession since WWII: economy minister 
@AFP,2020-04-06 10:00:00+00:00,"VIDEO: Streets leading to the Islamic holy sites of Mecca in Saudi Arabia remain closed, to help stem the spread of the coronavirus "
@AFP,2020-04-06 09:57:50+00:00,@AFPTokyo #BREAKING Spain says #coronavirus deaths down for 4th straight day at 637 
@AFP,2020-04-06 09:43:00+00:00,"VIDEO: In confinement, Leipzig Opera's artists rehearse in their homes until they can return to work "
@AFP,2020-04-06 09:34:19+00:00,@AFPTokyo #BREAKING Austria could start loosening lockdown from April 14: chancellor 
@AFP,2020-04-06 09:30:29+00:00,RT @AFPTokyo: #BREAKING Japanese Prime Minister Shinzo Abe said Monday the government plans to declare a state of emergency and proposed a…
@AFP,2020-04-06 09:30:00+00:00,"VIDEO: Pakistan opens the first drive-through virus testing facility in Karachi, as part of the attempts to stem the spread of the pandemic in the country, where infections are rising "
@AFP,2020-04-06 09:11:00+00:00,"Europe's hardest-hit countries showed tentative signs of progress in the battle against #coronavirus, even as the disease hospitalised British Prime Minister Boris Johnson "
@AFP,2020-04-06 09:00:00+00:00,"VIDEO: Two days after the confinement was announced in Spain, three roommates launched a party for their neighbours, from their balcony. The success was immediate, so they created Ràdio Eixample and played 40 minutes of music every Friday and Saturday night "
@AFP,2020-04-06 08:56:58+00:00,"RT @AFPAfrica: #BREAKING: Seven civilian killed by Boko Haram suicide bombers in Cameroon, say police, govt official. @AFP"
@AFP,2020-04-06 08:56:30+00:00,RT @AFPphoto: #Coronavirus #COVID19 #France Portraits of medical staffers on the frontline at the Georges Pompidou Hospital in Paris. 📸 @Jo…
@AFP,2020-04-06 08:55:48+00:00,RT @AFP_Sport: Sri Lanka’s cricket team have been ordered to follow customised home training regimes during the #coronavirus lockdown by co…
@AFP,2020-04-06 08:49:33+00:00,"RT @AFPTokyo: Virus scrapped your marathon? In Japan, there's an app for that  @AFP"
@AFP,2020-04-06 08:31:00+00:00,"VIDEO: In response to a hydro-alcoholic gel shortage, leading supplier Cooper group has boosted production ninefold. The French laboratory received a donation of 70,000 litres of alcohol from spirits giant Pernod-Ricard "
@AFP,2020-04-06 08:22:19+00:00,"RT @AFPFactCheck: 🦧 Seen a video of an orangutan 'washing its hands after learning from zookeepers during the COVID-19 pandemic'?  In fact,…"
@AFP,2020-04-06 07:51:20+00:00,"#UPDATES British Prime Minister Boris Johnson spends the night in hospital after being admitted for tests following 10 days of persistent symptoms of #coronavirus, but the government insists he remains in charge  "
@AFP,2020-04-06 07:36:58+00:00,"With consumers ready or not, Quibi begins streaming short-form comedies, dramas and entertainment in an effort to win over audiences in the mobile age  "
@AFP,2020-04-06 07:24:57+00:00,"A deadly Pacific cyclone intensifies as it hits Vanuatu, threatening a natural disaster that experts fear will undermine the impoverished Pacific nation's battle to remain free of #coronavirus  "
@AFP,2020-04-06 06:58:49+00:00,#BREAKING. UK PM 'still in charge' while in hospital with coronavirus: minister 
@AFP,2020-04-06 06:40:01+00:00,"VIDEO: Farmers in Hong Kong, which imports 98 percent of its vegetables, have seen a spike in revenue since the city introduced tough measures to halt the spread of the #coronavirus "
@AFP,2020-04-06 06:15:51+00:00,"From meditation to memory games, former political prisoners in Myanmar are dishing out tips on surviving isolation in a pandemic as the country once severed from the world again closes its borders  "
@AFP,2020-04-06 05:50:54+00:00,"VIDEO: Pakistan opens the first drive-through virus testing facility in Karachi, as part of the attempts to stem the spread of the pandemic in the country, where infections are rising "
@AFP,2020-04-06 05:25:28+00:00,"VIDEO: In confinement, Leipzig Opera's artists rehearse in their homes until they can return to work "
@AFP,2020-04-06 05:06:00+00:00,"After a coronavirus-fuelled wave of panic-buying briefly left Hong Kong's supermarket shelves bare, residents are turning to local producers for fresh food in a city almost entirely reliant on imports  "
@AFP,2020-04-06 04:44:56+00:00,A hard-hitting ex-mayor with a penchant for upper body selfies and a soft-spoken health professor are the duo behind Greece's drive to keep the #coronavirus cases to manageable numbers  
@AFP,2020-04-06 04:19:27+00:00,"The Argentine government has ordered people to stay at home until mid-April, but thousands have literally nowhere to go -- for them ""home"" is the street  "
@AFP,2020-04-06 03:53:00+00:00,Hundreds of thousands of Palestinian and Syrian refugees living in overcrowded and rundown camps in Lebanon are bracing for the novel coronavirus as aid groups mobilise to help  
@AFP,2020-04-06 03:33:00+00:00,"One of the main pieces of advice to protect against #coronavirus is to wash hands regularly, but with historically low river flows and reservoirs running dry due to drought, people in central Chile are particularly vulnerable  "
@AFP,2020-04-06 03:10:59+00:00,"#UPDATES ""Violence is not confined to the battlefield,"" says UN Secretary General Antonio Guterres. ""For many women and girls, the threat looms largest where they should be safest. In their own homes""  "
@AFP,2020-04-06 02:47:41+00:00,"Quibi, the multi-billion-dollar streaming platform launching Monday, is betting it can transform entertainment with short, Hollywood-quality clips to watch ""on the go"" -- even as much of the world is trapped at home  "
@AFP,2020-04-06 02:26:34+00:00,"European nations most ravaged by the new coronavirus report encouraging signs in their fight against the #coronavirus, as the US braces for what may be a ""horrific"" few weeks ahead  "
@AFP,2020-04-06 02:01:14+00:00,"""Over the past weeks as economic and social pressures and fear have grown, we have seen a horrifying global surge in domestic violence,” Guterres says in a statement and a video in several languages "
@AFP,2020-04-06 01:36:10+00:00,#BREAKING UN chief urges governments to protect women during virus lockdown 
@AFP,2020-04-06 01:33:32+00:00,"#UPDATES US governors appeal to the White House for a national strategy against the fast-spreading #coronavirus, as deaths surged and health authorities warn the coming week could resemble a ""Pearl Harbor moment""  "
@AFP,2020-04-06 01:20:00+00:00,"Priests deliver blessings from the back of trucks and motorised tricycles in the Philippines, adapting the deeply Catholic nation's traditions to the battle against the #coronavirus pandemic  "
@AFP,2020-04-06 01:01:10+00:00,"The Baltimore-based university, which has been keeping a running tally of global #coronavirus numbers, says there are at least 337,072 confirmed infections in the US with 9,633 deaths "
@AFP,2020-04-06 00:38:41+00:00,"#BREAKING  US virus deaths top 1,200 in last 24 hours: Johns Hopkins tracker "
@AFP,2020-04-06 00:30:00+00:00,"The Zoom video conferencing application may be basking in newfound fame due to #coronavirus, but it is under stepped-up scrutiny over how it handles privacy and security, including allowing uninvited guests to barge in on sessions  "
@AFP,2020-04-06 00:20:00+00:00,"As he taps syrup in a maple grove near the village of Saint-Alexis, Simon Lanoue is worried Quebec’s order for all residents to stay home except for essential tasks, could leave him with a shortfall of between $80,000 and $100,000  "
@AFP,2020-04-05 23:59:00+00:00,Panama's Archbishop Jose Domingo Ulloa took to the skies to deliver the traditional Catholic Palm Sunday blessing from a helicopter after the coronavirus pandemic forced the closure of churches across the country 
@AFP,2020-04-05 23:49:00+00:00,The firing was widely condemned as a callous and unfair punishment of a respected officer who was looking out for the welfare of his crew when he implored his superiors to let him quickly vacate the ship after it docked in Guam 
@AFP,2020-04-05 23:28:45+00:00,"It is midday on Saturday and smoke rises off the grill even though the doors are closed at the Timesburg restaurant in Barcelona.  The chefs are making hamburgers, to be delivered to doctors, nurses and other health staff "
@AFP,2020-04-05 23:12:00+00:00,"#UPDATE British Prime Minister Boris Johnson was taken to hospital on Sunday after failing to shake off coronavirus symptoms, as Queen Elizabeth II said a united effort would defeat the outbreak "
@AFP,2020-04-05 22:59:31+00:00,"RT @maggydonaldson: Nadia, a four-year-old tiger at the Bronx Zoo, has tested positive for coronavirus. She has a dry cough and a slight de…"
@AFP,2020-04-05 22:52:00+00:00,"White House hopeful Joe Biden said Sunday he would wear a mask in public amid the coronavirus pandemic and that the Democratic Party's presidential nominating convention might need to be ""virtual"" to avoid spreading disease "
@AFP,2020-04-05 22:29:00+00:00,"Poaching and habitat loss have decimated Indonesia's orangutan population, but now coronavirus has emerged as another potential deadly threat to the critically endangered species "
@AFP,2020-04-05 22:07:46+00:00,"RT @AFPceleb: Missing scenes, unfinished episodes and sets sanitised against coronavirus -- much-loved Ramadan television soaps are struggl…"
@AFP,2020-04-05 21:37:38+00:00,RT @AFP_Sport: Wayne Rooney says handling of Premier League pay row 'disgrace'  'Not every footballer is in same position. Yet suddenly the…
@AFP,2020-04-05 21:22:00+00:00,"The start of spring is usually a profitable time for Sergio Gomez, a strawberry farmer in southern Spain, but the coronavirus pandemic has completely disrupted his harvest this year.  ""We have been losing money for five days now!"" he said "
@AFP,2020-04-05 20:59:51+00:00,"RT @AFP_Sport: Formula One in 'very fragile state', warns #McLaren team boss Zak Brown  'I could see four teams disappearing if this isn't…"
@AFP,2020-04-05 20:57:43+00:00,Egypt's Coptic Orthodox church has decided to suspend prayers preceding Easter celebrations later this month as part of efforts to stem the spread of the novel coronavirus 
@AFP,2020-04-05 20:48:40+00:00,RT @dmitryzaksAFP: Italian officials say they may soon have to consider easing restrictions after seeing the daily toll plunge to its lowes…
@AFP,2020-04-05 20:37:57+00:00,#BREAKING UK PM in hospital for precautionary tests for COVID-19: office 
@AFP,2020-04-05 20:11:00+00:00,"Haiti on Sunday reported its first novel coronavirus death, a 55-year-old man who had underlying health conditions "
@AFP,2020-04-05 19:48:00+00:00,"Pakistan has quarantined 20,000 worshippers and is still searching for tens of thousands more who attended an Islamic gathering in Lahore last month despite the worsening coronavirus pandemic, officials said  "
@AFP,2020-04-05 19:27:00+00:00,"The coronavirus pandemic instantly threw millions of US workers off the payroll and into poverty, in a crisis that is revealing and further exacerbating inequalities in the world's largest economy "
@AFP,2020-04-05 19:15:20+00:00,"RT @AFP_Sport: ""My girl, who couldn't understand why her dad was busy racing at home, was very happy for me""   Greg Van Avermaet wins virtu…"
@AFP,2020-04-05 19:05:50+00:00,#BREAKING Queen Elizabeth II praises healthcare workers fighting COVID-19 
@AFP,2020-04-05 18:58:00+00:00,Breathing in air from a hair dryer or avoiding ice cream will NOT treat or prevent illness from the new coronavirus. Check out other debunked claims from AFP fact checkers 
@AFP,2020-04-05 18:38:00+00:00,South African public healthcare workers dispersed into the buzzing streets of Johannesburg's Yeoville neighbourhood as Africa's worst virus-hit country rolled out mass door-to-door testing for COVID-19 
@AFP,2020-04-05 18:20:27+00:00,"#BREAKING France reports 357 new coronavirus hospital deaths, lower than the previous two days, total now 8,078 "
@AFP,2020-04-05 18:17:00+00:00,"On an abandoned sidewalk in Baghdad, a city under strict government curfew to contain the novel coronavirus, a handful of volunteers with masks and gloves make food packages for needy families "
@AFP,2020-04-05 17:56:10+00:00,The British government on Sunday warned that outside exercise could be banned if people flout stringent guidelines to cut the spread of coronavirus infections 
@AFP,2020-04-05 17:40:22+00:00,"The peak of the pandemic in New York -- the US area hardest hit thus far by the fast-spreading virus -- could arrive over the next week, Cuomo said, though he cautioned it was still unclear if the apex would be a point or a plateau "
@AFP,2020-04-05 17:22:26+00:00,"RT @AFPSouthAsia: Residents shouted ""Hail mother India"" and ""go corona go"", cheered, clapped and set off firecrackers and fireworks, in sce…"
@AFP,2020-04-05 17:07:10+00:00,"Angelo Picone lowers a wicker basket full of food to the ground ""If you can, put something in. If you can't, take something out,"" he hollers The simple message resonates as Italy tries to feed a growing number of poor during the coronavirus pandemic  "
@AFP,2020-04-05 16:34:41+00:00,#BREAKING Italy records lowest virus death toll in over two weeks: officials 
@AFP,2020-04-05 16:10:02+00:00,RT @AFPphoto: #COVID19  INDIA : Drones used by police to monitor activities of people and spread awareness announcements in Chennai   📸Arun…
@AFP,2020-04-05 16:08:25+00:00,RT @AFP_Beirut: What impact is COVID-19 having on Middle East conflicts?  Here is an overview of the impact so far on the conflicts in Syri…
@AFP,2020-04-05 16:08:20+00:00,RT @AFPSouthAsia: People in need sit maintaining social distancing as they queue to receive free dry-food rations at a temple during a gove…
@AFP,2020-04-05 16:00:05+00:00,RT @AFPphoto: ITALY : Inside the #COVIDー19 division at the ASST Papa Giovanni XXIII hospital in Bergamo   📸Piero CRU…
@AFP,2020-04-05 15:59:57+00:00,RT @AFPphoto: #Coronavirus #COVID19 #AFP FRANCE: French first aid workers from the Protection Civile Paris Seine during the night  
@AFP,2020-04-05 15:59:49+00:00,RT @AFPphoto: #Coronavirus #COVID19 #AFP IRAN : Members of paramilitary organisation Basij make gloves and masks in Tehran 
@AFP,2020-04-05 15:51:00+00:00,Pentagon chief defends firing of navy captain who voiced virus concern 
@AFP,2020-04-05 15:48:20+00:00,Ethiopia reports first coronavirus death 
@AFP,2020-04-05 15:45:57+00:00,RT @AFP_Sport: 'A disgrace' - Wayne Rooney weighs in to #PremierLeague #coronavirus pay cut row    photos by @AFPpho…
@AFP,2020-04-05 15:45:45+00:00,RT @AFP: Virtual Grand National horse race raises spirits and money for UK National Health Service 
@AFP,2020-04-05 15:32:02+00:00,"#BREAKING New York state virus toll jumps, with 594 new deaths in 24 hours "
@AFP,2020-04-05 15:13:13+00:00,#BREAKING Ex-head of Libya's anti-Qadhafi revolt dies of coronavirus. 
@AFP,2020-04-05 15:05:00+00:00,China says it has sold nearly four billion masks abroad 
@AFP,2020-04-05 14:40:00+00:00,Iran to restart 'low-risk' economic activities soon 
@AFP,2020-04-05 14:16:00+00:00,Singapore quarantines migrant workers in virus fight  
@AFP,2020-04-05 12:58:51+00:00,VIDEO: Spain sees third daily drop in death toll 
@AFP,2020-04-05 12:30:00+00:00,"Morocco to free over 5,000 prisoners to slow virus spread "
@AFP,2020-04-05 12:20:00+00:00,Pope livestreams Sunday Mass due to Covid 19 'tragedy' 
@AFP,2020-04-05 12:10:00+00:00,Malaysia government detains 202 suspected Rohingya Muslims who arrived illegally by boat raising fears that people smugglers are back in action despite the coronavirus pandemic. 
@AFP,2020-04-05 11:42:00+00:00,Virtual Grand National horse race raises spirits and money for UK National Health Service 
@AFP,2020-04-05 11:02:21+00:00,Lebanon repatriates nationals in rare flights despite virus 
@AFP,2020-04-05 10:51:13+00:00,Footballer Wayne Rooney says handling of Premier League pay row a 'disgrace'  and that footballers are being scape-goated.  
@AFP,2020-04-05 10:44:41+00:00,RT @AFP_Sport: Houston Astros ace pitcher Justin Verlander will donate his pay to #coronavirus relief efforts during the #MLB shutdown  htt…
@AFP,2020-04-05 10:35:12+00:00,France struggles to give virus victims dignified deaths 
@AFP,2020-04-05 09:53:10+00:00,"#BREAKING Spain sees 3rd daily drop in coronavirus deaths, at 674 "
@AFP,2020-04-05 09:47:43+00:00,Starbucks competitor Luckin apologises for fraud scandal  
@AFP,2020-04-05 08:31:18+00:00,RT @AFPFactCheck: New misinformation circulates online in Asia about creation of vaccine and drug for COVID-19 
@AFP,2020-04-05 08:30:49+00:00,United Arab Emirates central bank says it has doubled its stimulus package to support the Gulf state's economy amid the coronavirus pandemic. 
@AFP,2020-04-05 07:55:00+00:00,"Released from prison after almost five years of detention, Chinese human rights lawyer Wang Quanzhang is still unable to be reunited with his family, his wife Li Wenzu confirms  "
@AFP,2020-04-05 07:40:00+00:00,"Priests deliver blessings from the back of trucks and motorised tricycles in the Philippines, adapting the deeply Catholic nation's traditions to the battle against the #coronavirus pandemic  "
@AFP,2020-04-05 07:20:00+00:00,"VIDEO: The teleworking members of the New Japan Philharmonic Orchestra appear in tiny blocks on screen, recording their parts separately before technology brings them together in joyous harmony "
@AFP,2020-04-05 07:00:00+00:00,"The #coronavirus pandemic is increasing poverty in Britain, where levels are already high after a decade of austerity triggered by the global financial crisis, according to experts  "
@AFP,2020-04-05 06:35:00+00:00,"On an abandoned sidewalk in Baghdad, under strict government curfew to contain the #coronavirus, a handful of volunteers with masks and gloves make food packages for needy families  "
@AFP,2020-04-05 06:10:00+00:00,"VIDEO: With the rising demand of personal protective equipment (PPE) for health workers in India, a factory in Ahmedabad is ramping up production "
@AFP,2020-04-05 05:40:00+00:00,A shutdown to contain the #coronavirus has killed Thailand's party scene and forced sex workers like Pim out of bars and onto desolate streets. She's scared but desperately needs customers to pay her rent  
@AFP,2020-04-05 05:15:00+00:00,"VIDEO: At the Circolo Hospital of Varese in Lombardy, Italy, robots are replacing doctors and nurses for some duties in the fight against the coronavirus "
@AFP,2020-04-05 04:49:17+00:00,"VIDEO: Police block streets in the centre of Romans-sur-Isère, after a man kills two people and wounds seven others in a knife attack "
@AFP,2020-04-05 04:30:00+00:00,"VIDEO Vanesa Muro gave birth to her first child  in a Madrid hospital separated from her husband after both parents tested positive for COVID-19, now all reunited, the couple count the days until they can hold their son without gloves or a mask "
@AFP,2020-04-05 04:10:00+00:00,"In Europe, officials, doctors and engineers look at how smartphones could be enlisted in the war against the spread of the #coronavirus, but can this be done without intrusive surveillance and access to a wealth of private information?  "
@AFP,2020-04-05 03:45:00+00:00,"The Zoom video conferencing application may be basking in newfound fame due to #coronavirus, but it is under stepped-up scrutiny over how it handles privacy and security, including allowing uninvited guests to barge in on sessions  "
@AFP,2020-04-05 03:25:00+00:00,"As he taps syrup in a maple grove near the village of Saint-Alexis, Simon Lanoue is worried Quebec’s order for all residents to stay home except for essential tasks, could leave him with a shortfall of between $80,000 and $100,000  "
@AFP,2020-04-05 03:00:00+00:00,Hundreds of thousands of Palestinian and Syrian refugees living in overcrowded and rundown camps in Lebanon are bracing for the #coronavirus as aid groups mobilise to help  
@AFP,2020-04-05 02:36:00+00:00,"The #coronavirus has instantly thrown millions of US workers off the payroll and into poverty, in a crisis that is revealing and further exacerbating inequalities in the world's largest economy  "
@AFP,2020-04-05 02:16:00+00:00,"One of the main pieces of advice to protect against #coronavirus is to wash hands, but with historically low river flows and reservoirs running dry due to drought, people in central Chile are finding themselves particularly vulnerable  "
@AFP,2020-04-05 01:53:33+00:00,RT @AFPphoto: #Coronavirus #COVID19 #AFP  Italy's doctors look for help from sleek new robots   📸Miguel MEDINA 
@AFP,2020-04-05 01:32:28+00:00,"Quibi, the multi-billion-dollar streaming platform launching Monday, is betting it can transform entertainment with short, Hollywood-quality clips to watch ""on the go"" -- even as much of the world is trapped at home  "
@AFP,2020-04-05 01:07:28+00:00,"#UPDATES US President Donald Trump warns Americans to brace for a ""very horrendous"" number of #coronavirus deaths in the coming days as the total number of global fatalities from the pandemic soars past 60,000  "
@AFP,2020-04-05 00:41:44+00:00,"RT @AFP_Sport: ""It's a difficult situation""  Former #F1 chief executive Bernie Ecclestone says the 2020 championship should be cancelled  H…"
@AFP,2020-04-05 00:01:00+00:00,"A gang battle in Mexico has left at least 19 people dead in the northern state of Chihuahua in an apparent battle between hitmen associated with the powerful Sinaloa Cartel and men from La Linea, part of the rival Juarez Cartel  "
@AFP,2020-04-04 23:40:11+00:00,RT @AFPphoto: #Coronavirus #COVID19 #AFP GERMANY: Online gin tasting session in Dortmund   📸Ina FASSBENDER 
@AFP,2020-04-04 23:19:00+00:00,"Queen Elizabeth II's broadcast on Sunday will be only her fourth special televised address outside her annual Christmas message - and comes as Britain's #coronavirus death toll reaches 4,313, including a five year old child  "
@AFP,2020-04-04 23:03:00+00:00,Governor Andrew Cuomo said that novel #coronavirus infections could peak in New York state in four to 14 days -- but cautioned that already strained hospitals were not yet prepared  
@AFP,2020-04-04 22:41:17+00:00,"RT @AFPphoto: #Coronavirus #COVID19 #AFP FRANCE: Yosi Goasdoué, half marathon runner confined in a castle    📸Guillaume SOUVANT "
@AFP,2020-04-04 22:20:00+00:00,"The deaths are the latest chapter of heartbreak for a family that has suffered tragedy after tragedy, in the form of untimely deaths, since President John F. Kennedy himself was assassinated in Dallas in 1963 "
@AFP,2020-04-04 22:02:18+00:00,RT @AFP_Sport: Liverpool accused of betraying club's 'morals and values' for using government cash to furlough staff during #coronavirus pa…
@AFP,2020-04-04 21:37:37+00:00,"""This has a big impact, there is no one at the market, at this time of the day, we have nothing to do here,"" said Abbas Kose, a vendor at an Istanbul bazaar, speaking after an order for shoppers wear facemasks to curb the spread of the novel #coronavirus  "
@AFP,2020-04-04 21:24:15+00:00,"Already in a 21-day #coronavirus lockdown, South Africa is now embarking on the widespread testing and quarantine campaign involving some 10,000 field workers who are being sent out into homes in villages, towns and cities to screen for symptoms  "
@AFP,2020-04-04 21:04:08+00:00,"#UPDATE Italy's prime minister imposed a crippling #coronavirus lockdown in a bid to save the health care system from collapse, called in retired doctors and spent millions to shore up emergency wards - and the efforts appear to be showing results  "
@AFP,2020-04-04 20:45:05+00:00,The #CoronavirusPandemic  is spreading rapidly in the United States. Listen to our reporters talk about the deadly #COVID-19 virus in our French-language podcast. 
@AFP,2020-04-04 20:20:00+00:00,"Counter-#Terrorism prosecutors have launched an investigation into ""murder linked to a terrorist enterprise"" after the deadly rampage in a string of shops in a small riverside town in southeastern France  "
@AFP,2020-04-04 19:56:19+00:00,"BREAKING# Confirmed coronavirus cases in US top 300,000: Johns Hopkins"
@AFP,2020-04-04 19:15:00+00:00,To mask or not to mask? The rapid rethink on wearing a face mask comes as the number of novel #coronavirus deaths around the world continues to increase  
@AFP,2020-04-04 18:49:23+00:00,"#UPDATE ""This is a very important data point because the figure is decreasing for the first time,"" said civil protection service chief Angelo Borrelli. ""It is important because it allows our hospitals to breathe""  "
@AFP,2020-04-04 18:27:02+00:00,#BREAKING Tunisian parliament grants PM special powers amid #coronavirus pandemic 
@AFP,2020-04-04 18:23:36+00:00,"#BREAKING Death toll from #coronavirus tops 45,000 in Europe: AFP tally "
@AFP,2020-04-04 18:20:00+00:00,"A 46-year-old sergeant who had been deployed in a crowd control operation was confirmed to be infected with the novel #coronavirus, as well as a 31 year-old officer from the same police tactical unit  "
@AFP,2020-04-04 17:54:23+00:00,"#BREAKING France reports 441 new coronavirus deaths, total now 7,560: official "
@AFP,2020-04-04 17:34:20+00:00,#BREAKING Turkey #coronavirus deaths top 500: health minister 
@AFP,2020-04-04 17:30:00+00:00,"The #coronavirus stricken Coral Princess docked in Miami after departing Santiago on March 5 on a trip that was supposed to end two weeks later in Buenos Aires, and after failed attempts to dock in Latin American ports and Fort Lauderdale, Florida  "
@AFP,2020-04-04 17:09:08+00:00,RT @AFP_Sport: Xavi donates 1 million euros to Barcelona hospital to help fight the #coronavirus pandemic  Here: 
@AFP,2020-04-04 16:48:48+00:00,"""I feel a lot of sorrow about our colleagues and patients who died,"" said Xu, a nurse who worked in Wuhan, as China honored their dead even as #COVID-19 continued to spread across the globe, with more than 1.1 million novel #coronavirus cases reported  "
@AFP,2020-04-04 16:18:48+00:00,#BREAKING Italy's intensive care virus cases drop for first time: officials 
@AFP,2020-04-04 15:55:45+00:00,Here are the latest developments in the coronavirus crisis: - More than one million cases  - Maldives reports first cases  - China pauses in memory of victims  - Food shortages  - Half of humanity confined  - Queen Elizabeth to speak   
@AFP,2020-04-04 15:37:49+00:00,RT @AFPphoto: #AFP PICTURES OF THE WEEK (28 March-03 April)  
@AFP,2020-04-04 15:37:29+00:00,RT @AFP_Sport: Lost in the rough: What next for golf in 2020 as #COVID19 continues to wreak havoc?  + Is Tiger v Mickelson next in line? +…
@AFP,2020-04-04 15:36:58+00:00,"#UPDATE New York state's death toll rose to 3,565 Saturday, the governor said, up from 2,935 the previous day, in the largest 24-hour jump recorded there. The state has now recorded 113,704 positive cases -- 63,306 in New York City -- just 6,000 short of hard-hit Italy's total. "
@AFP,2020-04-04 15:34:00+00:00,"A special meeting to discuss output cuts between OPEC and other major oil producers including Russia has been postponed until Thursday, energy-rich Azerbaijan said  "
@AFP,2020-04-04 15:32:15+00:00,#BREAKING New York state virus toll spikes by record 630 deaths in single day: governor 
@AFP,2020-04-04 15:32:08+00:00,"#VIDEO Peru to restrict movement by gender during virus quarantine - men will only be allowed to leave their homes on Mondays, Wednesday and Fridays, while women are authorized to step outdoors on Tuesdays, Thursdays and Saturdays  "
@AFP,2020-04-04 15:32:00+00:00,"Small and medium-size US businesses have applied for more than $5.4 billion in government-backed loans as a key pillar of the country's coronavirus relief plan took effect, the Trump administration said  "
@AFP,2020-04-04 15:23:00+00:00,"Iran's new cases of coronavirus have dropped for the fourth consecutive day, official figures released Saturday showed, as a two-week holiday in the Islamic republic came to an end  "
@AFP,2020-04-04 15:11:00+00:00,OPEC and its allies are due to discuss oil production cuts next week following US President Donald Trump's claim that leading producers Russia and Saudi Arabia will slash output to boost tumbling prices  
@AFP,2020-04-04 15:05:12+00:00,"RT @AFP_Sport: ""When you started off playing cricket, when you were under age, there's no crowds there""  Australia coach Justin Langer back…"
@AFP,2020-04-04 15:00:46+00:00,#UPDATE Spanish Prime Minister Pedro Sanchez announced Saturday the extension of the country's lockdown until April 25 in order to curb the spread of the novel coronavirus 
@AFP,2020-04-04 14:56:00+00:00,"Switzerland on Saturday saw the number of cases of the new coronavirus in the country pass 20,000, as its death toll in the pandemic swelled past 500  "
@AFP,2020-04-04 14:55:03+00:00,"The eurozone's rescue fund could offer up to 240 billion euros to help member countries hit badly by the coronavirus outbreak, the head of the single currency group said  "
@AFP,2020-04-04 14:52:09+00:00,RT @AFPphoto: ITALY : Inside the #COVIDー19 division at the ASST Papa Giovanni XXIII hospital in Bergamo   📸Piero CRU…
@AFP,2020-04-04 14:51:41+00:00,RT @AFP_Sport: Cheltenham Festival organisers have defended their decision to go ahead with the event after fears were raised that the mass…
@AFP,2020-04-04 14:45:38+00:00,"#UPDATE The coronavirus pandemic has killed over 60,000 people worldwide, nearly three quarters of them in Europe, since it emerged in China in December, according to a tally compiled by AFP at 1330 GMT Saturday from official sources  "
@AFP,2020-04-04 14:41:00+00:00,"#VIDEO Watch the robots in action, which are helping save doctors from both catching and spreading the disease  "
@AFP,2020-04-04 14:38:31+00:00,"#UPDATE Britain on Saturday reported 708 more deaths from COVID-19 in a new daily high, as the number of confirmed cases rose to nearly 42,000  "
@AFP,2020-04-04 14:33:34+00:00,#BREAKING Five-year-old child among new UK COVID-19 victims: health officials 
@AFP,2020-04-04 14:15:39+00:00,#BREAKING OPEC meeting postponed until Thursday: Azerbaijan 
@AFP,2020-04-04 14:14:44+00:00,"#BREAKING More than 60,000 deaths worldwide from coronavirus: AFP tally "
@AFP,2020-04-04 14:00:01+00:00,"An Italian policeman who worked in Prime Minister Giuseppe Conte's security detail died Saturday after contracting the novel coronavirus, the country's police force said  "
@AFP,2020-04-04 13:45:19+00:00,Turkey stepped up controls Saturday on crowded public spaces including markets and ferries in Istanbul a day after President Recep Tayyip Erdogan imposed the use of face masks to curb the coronavirus outbreak   
@AFP,2020-04-04 13:45:00+00:00,"The United Arab Emirates has officially requested to postpone the start of the Expo 2020 Dubai until October next year due to the coronavirus pandemic, the body that oversees the world fair said Saturday  "
@AFP,2020-04-04 13:30:00+00:00,"One person was killed and four were injured when a gas explosion ripped through a five-storey residential building outside Moscow on Saturday, authorities said  "
@AFP,2020-04-04 13:25:49+00:00,"#UPDATE ""As of 9am (0800 GMT) 4 April, a total of 183,190 people have been tested of which 41,903 tested positive. As of 5pm on 3 April, of those hospitalised in the UK who tested positive for coronavirus, 4,313 have sadly died,"" the health ministry said in a statement."
@AFP,2020-04-04 13:24:22+00:00,#BREAKING Spain to extend lockdown until April 25: Sanchez 
@AFP,2020-04-04 13:16:40+00:00,"#BREAKING UK records 708 more COVID-19 deaths, fourth successive daily high "
@AFP,2020-04-04 13:10:00+00:00,"Americans on Saturday came to grips with recommendations to wear masks against the coronavirus, while Spain added to hopes that Europe could be turning a corner in the pandemic with a second daily drop in deaths  "
@AFP,2020-04-04 13:05:36+00:00,RT @AFP_Sport: Tottenham's on-loan defender Danny Rose has no problem with contributing some of his pay to the #coronavirus fight but says…
@AFP,2020-04-04 12:40:00+00:00,"Egypt's main cancer institute has confirmed 15 cases of the novel coronavirus among its medical staff, the facility's chief said Saturday, sparking fears of exposure among vulnerable patients  "
