Users,data,tweet
@Fxhedgers,2020-03-24 22:14:45+00:00,U.S. VICE PRESIDENT PENCE SAYS WE ARE PARTICULARLY FOCUSED ON NEW YORK
@Fxhedgers,2020-03-24 22:10:21+00:00,"This Admin is reckless, spending generations of money like its nothing"
@Fxhedgers,2020-03-24 22:09:23+00:00,Kudlow says stimulus package will be $6 trillion WTF
@Fxhedgers,2020-03-24 22:06:27+00:00,LIAR
@Fxhedgers,2020-03-24 22:05:31+00:00,"Here comes Kudlow the pumper, just in time for the futures open"
@Fxhedgers,2020-03-24 22:02:13+00:00,BIRX SAYS EVERYONE WHO LEFT NEW YORK CITY IN LAST FEW DAYS SHOULD SELF-QUARANTINE FOR NEXT 14 DAYS ..cancel all flights now
@Fxhedgers,2020-03-24 21:55:08+00:00,TRUMP SAYS OUR DECISION ON REOPENING ECONOMY WILL BE BASED ON HARD FACTS AND DATA
@Fxhedgers,2020-03-24 21:54:37+00:00,"RT @kathrynw5: Trump: There is tremendous hope as ""we begin to see the light at the end of the tunnel""  Johns Hopkins data: "
@Fxhedgers,2020-03-24 21:50:50+00:00,TRUMP SAYS FOR MOST PART WE WON’T HAVE TO USE DEFENSE PRODUCTION ACT BUT WILL USE IT IF NEED BE
@Fxhedgers,2020-03-24 21:49:42+00:00,Trump has to open the economy soon because his hotel chain is going bust
@Fxhedgers,2020-03-24 21:46:13+00:00,TRUMP SAYS WE’RE WORKING HARD TO MAKE EASTER A REALITY FOR REOPENING ECONOMY
@Fxhedgers,2020-03-24 21:45:35+00:00,New York is blowing up and Trump is talking about opening up the economy jobs first
@Fxhedgers,2020-03-24 21:42:01+00:00,"Grasso thinks everybody should get a govt bailout, just give them money - CNBC"
@Fxhedgers,2020-03-24 21:40:22+00:00,RT @CBSNews: Andrew Cuomo says Trump administration's inaction will decide who dies  
@Fxhedgers,2020-03-24 21:39:52+00:00,"Who cares, just give them some free money "
@Fxhedgers,2020-03-24 21:37:43+00:00,ALAMEDA COUNTY CA REPORTS SECOND DEATH FROM COVID-19 - KTVU Tesla
@Fxhedgers,2020-03-24 21:30:31+00:00,RT @ScottGottliebMD: THREAD: When will New York turn the corner? Some insight from other nations can help identify where the peak of the ep…
@Fxhedgers,2020-03-24 21:29:17+00:00,RT @LiveSquawk: Virgin Australia: Reports The Temporary Grounding Of 125 Aircraft -80% Of Workforce To Be Temporarily Stood Down
@Fxhedgers,2020-03-24 21:25:00+00:00,Mnuchin declined to comment on specific provisions being hammered out behind closed doors but said they’re working through “paperwork.”- Politico faker
@Fxhedgers,2020-03-24 21:10:41+00:00,"Highly unlikely to get a vote on ccoronavirus stimulus bill tonight, maybe later in the week - CNBC"
@Fxhedgers,2020-03-24 21:06:50+00:00,"Oakmark, please buy moar stonks because we're going broke"
@Fxhedgers,2020-03-24 21:04:21+00:00,"Oakmark ""Stocks are cheap, buy moar stonks."" - CNBC"
@Fxhedgers,2020-03-24 20:57:03+00:00,ATLANTA MAYOR SAYS ICU UNITS IN HOSPITALS ACROSS CITY ARE AT CAPACITY - CBS46
@Fxhedgers,2020-03-24 20:47:21+00:00,"quarantine NYC, no more flights out of Wuhan east"
@Fxhedgers,2020-03-24 20:42:57+00:00,"NYC MAYOR SAYS WILL MOVE TO RELEASE ABOUT 300 INMATES SERVING LESS THAN ONE YEAR SENTENCES FOR MISDEMEANOR, NON-VIOLENT OFFENSES"
@Fxhedgers,2020-03-24 20:41:42+00:00,RT @fox5ny: #BREAKING New York City begins releasing hundreds of prisoners  
@Fxhedgers,2020-03-24 20:35:27+00:00,"RT @WilliamsJon: #COVIDー19 deaths in Italy, Spain &amp; UK increasing much more rapidly than they did in China. Madrid could soon pass Lombardy…"
@Fxhedgers,2020-03-24 20:28:42+00:00,"[RTRS] 24 Mar - NEW YORK CITY HAS 14,776 CORONAVIRUS CASES AND 131 RELATED DEATHS- NYC MAYOR DE BLASIO"
@Fxhedgers,2020-03-24 20:13:35+00:00,$VIX green
@Fxhedgers,2020-03-24 20:11:40+00:00,"RT @LibertyBlitz: “Biggest rally since 1933.”  *Footnote, in the middle of the Great Depression. "
@Fxhedgers,2020-03-24 20:10:50+00:00,"RT @NY1: 131 deaths in NYC, per @NYCMayor, &amp; 14,776 confirmed cases, which makes up 58% of the cases in NYS and about a third of the cases…"
@Fxhedgers,2020-03-24 19:57:20+00:00,"LA County reports 4 new Covid-19 deaths, including one person under the age of 18 and 128 new cases total now 662 - ABC7"
@Fxhedgers,2020-03-24 19:48:15+00:00,"The biggest one day rallies on record are bear market rallies, wake up hacks"
@Fxhedgers,2020-03-24 19:42:29+00:00,TRUMP SAYS WE'RE NOT GOING TO LET BOEING GO OUT OF BUSINESS -FOX NEWS INTERVIEW
@Fxhedgers,2020-03-24 19:41:08+00:00,"Carnival's Holland America Line says one if its cruise ships currently at sea has 40 guests and 47 crew with flu-like symptoms ,,another zombie ship "
@Fxhedgers,2020-03-24 19:34:28+00:00,$VIX down .71c
@Fxhedgers,2020-03-24 18:18:25+00:00,"RT @DeItaOne: NEW JERSEY POSITIVE CORONAVIRUS TESTS RISE TO 3,675 FROM 2,844, DEATHS 44 FROM 27"
@Fxhedgers,2020-03-24 18:16:18+00:00,"RT @GreekFire23: Tom Lee: “oh, we were totally blind-sided by this market downturn.”....that happens when you’re just extremely long all th…"
@Fxhedgers,2020-03-24 18:13:46+00:00,U.S carrier was recently ported in Vietnam
@Fxhedgers,2020-03-24 18:09:11+00:00,Three U.S. Navy sailors aboard the carrier Theodore Roosevelt have tested positive for Covid-19 marking the first time the virus has spread to an American warship at sea - FOX NEWS
@Fxhedgers,2020-03-24 17:57:30+00:00,Japanese automakers halve global output as pandemic rages 
@Fxhedgers,2020-03-24 17:54:02+00:00,"BOEING CEO SAYS IF THE GOVT WANTS A STAKE IN THE COMPANY, HE DOESN'T WANT IT'S HELP"
@Fxhedgers,2020-03-24 17:49:57+00:00,RT @JenGriffinFNC: Troops say the US military is not taking COVID-19 seriously - Task &amp; Purpose 
@Fxhedgers,2020-03-24 17:49:25+00:00,TRUMP SAYS HE BELIEVES MORE PEOPLE WILL DIE IF CORONAVIRUS RESTRICTIONS ARE NOT LIFTED -FOX NEWS
@Fxhedgers,2020-03-24 17:45:17+00:00,ITALIAN PRIME MINISTER CONTE SAYS HOPES VERY SOON TO BE ABLE TO LOOSEN LOCKDOWN RESTRICTIONS
@Fxhedgers,2020-03-24 17:42:51+00:00,"[RTRS] 24 Mar - ITALIAN PRIME MINISTER CONTE SAYS GOVT INTRODUCES NEW FINES OF 400 EUROS TO 3,000 EUROS FOR PEOPLE DEFYING LOCKDOWN ORDER"
@Fxhedgers,2020-03-24 17:39:22+00:00,RT @mkraju: GOP lawmakers making clear they believe Trump should listen to medical professionals before reopening economy. Joni Ernst to me…
@Fxhedgers,2020-03-24 17:27:34+00:00,TRUMP SAYS WOULD LOVE TO HAVE U.S. OPEN BY EASTER
@Fxhedgers,2020-03-24 17:25:44+00:00,TRUMP SAYS COUNTRY IS GOING TO BE OPENING RELATIVELY SOON
@Fxhedgers,2020-03-24 17:12:47+00:00,TRUMP SAYS AMERICANS CAN SOCIALLY DISTANCE THEMSELVES AND GO TO WORK -FOX TOWN HALL
@Fxhedgers,2020-03-24 17:09:26+00:00,DELTA AIRLINES CREDIT RATING CUT TO JUNK BY S&amp;P - CNBC
@Fxhedgers,2020-03-24 17:07:00+00:00,TRUMP SAYS HE CANCELED CORONAVIRUS LEGISLATION DEAL MONDAY NIGHT
@Fxhedgers,2020-03-24 17:06:21+00:00,TRUMP SAYS YOU CAN DESTROY A COUNTRY BY SHUTTING IT DOWN
@Fxhedgers,2020-03-24 17:05:16+00:00,"TOTAL NUMBER OF CONFIRMED CASES OF CORONAVIRUS IN ITALY RISES TO 69,176 FROM 63,927 ON MONDAY - OFFICIAL"
@Fxhedgers,2020-03-24 17:04:50+00:00,"ITALY DEATH TOLL FROM CORONAVIRUS OUTBREAK RISES BY 743 TO 6,820 -OFFICIAL"
@Fxhedgers,2020-03-24 17:04:05+00:00,TRUMP: OUR COUNTRY IS NOT BUILT TO BE SHUTDOWN - FOX NEWS
@Fxhedgers,2020-03-24 16:56:10+00:00,VP PENCE SAYS FEMA HAS SHIPPED 2000 VENTILATORS TO NY ANOTHER 2000 SHIPPING TOMORROW - FOX NEWS
@Fxhedgers,2020-03-24 16:53:51+00:00,RT @CGasparino: SCOOP via @LJMoynihan: President of Harvard Lawrence Bacow tests positive for #COVID19
@Fxhedgers,2020-03-24 16:44:45+00:00,"UK HEALTH MINISTER HANCOCK SAYS TEMPORARY HOSPITAL WILL HAVE 2 WARDS OF 2,000 PEOPLE"
@Fxhedgers,2020-03-24 16:43:36+00:00,UK HEALTH MINISTER HANCOCK SAYS MILITARY WILL HELP WITH TEMPORARY HOSPITAL
@Fxhedgers,2020-03-24 16:41:23+00:00,"UK HEALTH MINISTER HANCOCK SAYS SEEKING 250,000 VOLUNTEERS TO HELP HEALTH SERVICE"
@Fxhedgers,2020-03-24 16:41:01+00:00,UK HEALTH MINISTER HANCOCK SAYS THE MORE WE FOLLOW THE RULES THE SOONER WE WILL STOP THE SPREAD OF VIRUS
@Fxhedgers,2020-03-24 16:40:08+00:00,RT @DeItaOne: TRUMP CALLS SOUTH KOREAN LEADER; REQUESTS SUPPLIES
@Fxhedgers,2020-03-24 16:35:35+00:00,don't short the $VIX this is a bear market rally
@Fxhedgers,2020-03-24 16:34:03+00:00,$VIX still above $60
@Fxhedgers,2020-03-24 16:29:38+00:00,What's the limit up price on $ES
@Fxhedgers,2020-03-24 16:23:37+00:00,RT @CBSPhilly: BREAKING: There are now more than 850 coronavirus cases across Pennsylvania as health officials announced 207 new cases on T…
@Fxhedgers,2020-03-24 16:15:45+00:00,"[RTRS] 24 Mar -  PENCE SAYS TRUMP IS FULLY PREPARED TO USE DEFENSE PRODUCTION ACT, BUT U.S. INDUSTRY IS STEPPING FORWARD -FOX NEWS"
@Fxhedgers,2020-03-24 16:14:32+00:00,"IRISH PM SAYS STATE WILL PAY 70% OF WORKERS' WAGES UP TO A MAXIMUM OF 38,000 EUROS A YEAR FOR APPLICABLE FIRMS"
@Fxhedgers,2020-03-24 16:13:58+00:00,[RTRS] 24 Mar - POSTPONED TOKYO OLYMPICS COULD OPEN DOOR FOR DRUG CHEATS TO COMPETE - US ANTI DOPING CHIEF
@Fxhedgers,2020-03-24 16:03:46+00:00,DEAL WOULD ALSO GIVE CARGO CARRIERS $4 BILLION IN GRANTS -- SOURCES
@Fxhedgers,2020-03-24 16:03:17+00:00,AIRLINE CONTRACTORS WOULD ALSO RECEIVE $3 BILLION IN GRANTS -- SOURCES
@Fxhedgers,2020-03-24 16:02:51+00:00,U.S. LAWMAKERS NEAR AGREEMENT ON $25 BILLION IN GRANTS FOR U.S. PASSENGER AIRLINES -- SOURCES FAMILIAR
@Fxhedgers,2020-03-24 16:02:10+00:00,[RTRS] 24 Mar - CANADA IS PREPARED TO USE TOUGHER RULES AT THE U.S. BORDER IF NECESSARY -PRIME MINISTER JUSTIN TRUDEAU
@Fxhedgers,2020-03-24 14:47:07+00:00,NEW DELHI (AP) -- India's prime minister decrees lockdown of country of 1.3 billion for 21 days.
@Fxhedgers,2020-03-24 05:54:37+00:00,ASX +4.1% NIKKEI +7%  HANG SENG +3.5% bear market rallies everywhere
@Fxhedgers,2020-03-24 05:42:12+00:00,"[RTRS] 23 Mar - NUMBER OF CONFIRMED CORONAVIRUS CASES IN GERMANY RISES TO 27,436, DEATHS TO 114 - RKI HEALTH INSTITUTE"
@Fxhedgers,2020-03-24 04:59:55+00:00,ALASKA TO REQUIRE A 14 DAY QUARANTINE TO ALL VISITORS ENTERING THE STATE STARTING MARCH 25 - GOVERNOR'S OFFICE
@Fxhedgers,2020-03-24 04:53:39+00:00,CHINA TO REMOVE TRANSPORT CONTROL MEASURES FOR WUHAN ON APRIL 8 - BLOOMBERG
@Fxhedgers,2020-03-24 04:09:04+00:00,"JAPAN GOVT SAYS PM ABE, IOC HEAD BACH TO HOLD PHONE CONFERENCE AT 1100 GMT TUESDAY - JIJI"
@Fxhedgers,2020-03-24 04:00:10+00:00,SCHUMER SAYS U.S. SENATE COULD VOTE ON POTENTIAL CORONAVIRUS STIMULUS DEAL AS SOON AS TUESDAY
@Fxhedgers,2020-03-24 03:59:26+00:00,"NEGOTIATORS NOTE ""PROGRESS,"" BUT SAY SOME ISSUES STILL UNDER REVIEW IN TALKS ON U.S. CORONAVIRUS STIMULUS DEAL"
@Fxhedgers,2020-03-24 03:57:17+00:00,"[RTRS] 23 Mar - U.S. TREASURY SECRETARY MNUCHIN, SENATE DEMOCRATIC LEADER SCHUMER SAY THEY ARE OPTIMISTIC FOR CORONAVIRUS STIMULUS DEAL ON TUESDAY"
@Fxhedgers,2020-03-24 03:56:21+00:00,"MNUCHIN : VERY CLOSE TO A DEAL , BUT NO STIMULUS DEAL TONIGHT - POLITICO"
@Fxhedgers,2020-03-24 03:32:04+00:00,"THAILAND REPORTS TWO MORE DEATHS FROM CORONAVIRUS, BRINGING TOTAL TO 4 - HEALTH OFFICIAL"
@Fxhedgers,2020-03-24 03:31:45+00:00,"[RTRS] 23 Mar - THAILAND RECORDS 106 NEW CORONAVIRUS CASES, BRINGING TOTAL TO 827 - HEALTH OFFICIAL"
@Fxhedgers,2020-03-24 03:30:56+00:00,"RT @nytimes: As bigots blame them for the coronavirus and President Trump labels it the ""Chinese virus,"" many Chinese-Americans say they ar…"
@Fxhedgers,2020-03-24 03:02:11+00:00,Deal getting close 
@Fxhedgers,2020-03-24 02:52:39+00:00,"RT @elonmusk: @SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Yup, China had an oversupply, so we bought 1255 FDA-approved R…"
@Fxhedgers,2020-03-24 02:37:19+00:00,@macroalpha369 they don't want any more of those zombies in town
@Fxhedgers,2020-03-24 02:36:15+00:00,"RT @mkraju: Mnuchin walks out of Schumer’s office with a staffer for the senator, joking they have “kidnapped one of Sen. Schumer’s most im…"
@Fxhedgers,2020-03-24 02:34:35+00:00,"[RTRS] 23 Mar - MACAU SAYS WILL BAN ALL MAINLAND CHINESE, HONG KONG AND TAIWAN RESIDENTS WHO HAVE TRAVELED OVERSEAS FROM ENTERING THE CITY FROM WEDNESDAY"
@Fxhedgers,2020-03-24 01:50:04+00:00,NIKKEI +5.8% HANG SENG +3.6% $ASX +3.4% bear market rallies in Asia
@Fxhedgers,2020-03-24 01:41:33+00:00,"RT @nytimes: New Jersey will release as many as 1,000 people from its jails in what is believed to be the broadest effort in the U.S. to ad…"
@Fxhedgers,2020-03-24 01:39:51+00:00,@macroalpha369 could be like in that building that collapsed on those people
@Fxhedgers,2020-03-24 01:37:42+00:00,@macroalpha369 probably in a jail lol
@Fxhedgers,2020-03-24 01:35:43+00:00,[RTRS] 23 Mar - BEIJING GOVT SAYS ALL OVERSEAS ARRIVALS WILL BE SUBJECT TO CENTRALISED QUARANTINE AND NUCLEIC ACID TEST FROM MARCH 25 - OFFICIAL MEDIA
@Fxhedgers,2020-03-24 01:33:54+00:00,RT @IGSquawk: Energy commodities rallying.  US sending a special representative to Saudi Arabia for talks. 
@Fxhedgers,2020-03-24 01:31:29+00:00,"RT @JoshNBCNews: New: More than 2,400 NYPD officers are now out sick, or 6.6% of the department. 100 sworn members of the police force have…"
@Fxhedgers,2020-03-24 01:27:20+00:00,VP PENCE WE ARE HOPEFUL CONGRESS CAN PASS THE CORONAVIRUS BILL BY TOMORROW - FOX INTERVIEW
@Fxhedgers,2020-03-24 01:25:16+00:00,"RT @ABC7NY: BREAKING: Principal of Brooklyn school is one of 125 fatalities in NYC as city-wide cases surpass 13,000. "
@Fxhedgers,2020-03-24 01:15:25+00:00,Pelosi’s $2.5 trillion virus bill delays mortgage and car payments 
@Fxhedgers,2020-03-24 01:14:25+00:00,S. KOREA REPORTS 76 NEW COVID-19 CASES TOTAL NOW 9037 - KCDC lower
@Fxhedgers,2020-03-24 00:52:34+00:00,"U.S. TREASURY SECRETARY MNUCHIN SAYS NEGOTIATORS ""VERY CLOSE"" TO DEAL ON CORONAVIRUS STIMULUS BILL, TRYING TO FINISH ON MONDAY NIGHT"
@Fxhedgers,2020-03-23 23:40:27+00:00,"TRUMP SAYS HAPPY WITH FED, THINK IT'S CAUGHT UP AND DONE THE RIGHT THING"
@Fxhedgers,2020-03-23 23:15:15+00:00,"TRUMP SAYS REPUBLICAN, DEMOCRATIC LAWMAKERS ARE FAIRLY CLOSE TO DEAL ON STIMULUS BILL"
@Fxhedgers,2020-03-23 23:13:18+00:00,"TRUMP SAYS STIMULUS BILL STILL NEEDED BECAUSE CORONAVIRUS HAS HAD BIG IMPACT ON U.S. ECONOMY, EVEN IF U.S. REOPENS"
@Fxhedgers,2020-03-23 23:12:09+00:00,TRUMP SAYS GOVERNORS IN CERTAIN STATES WILL HAVE LEEWAY IF U.S. 'OPENS UP'
@Fxhedgers,2020-03-23 23:11:23+00:00,"TRUMP SAYS NOT CONSIDERING NEW TRAVEL BANS, INCLUDING DOMESTIC"
@Fxhedgers,2020-03-23 23:09:46+00:00,TRUMP SAYS CAN WATCH HOTSPOTS AND REOPEN NATIONAL ECONOMY
@Fxhedgers,2020-03-23 22:40:20+00:00,UNITED STATES TO PROCEED WITH 'CONDITIONS-BASED WITHDRAWAL' OF U.S. TROOPS FROM AFGHANISTAN PER DEAL WITH TALIBAN -POMPEO
@Fxhedgers,2020-03-23 22:32:19+00:00,U.S. ATTORNEY GENERAL BARR SAYS DESIGNATING LEAD PROSECUTOR IN ALL 93 U.S. ATTORNEY'S OFFICES TO HANDLE PRICE GOUGING CASES start looking on Ebay
@Fxhedgers,2020-03-23 22:24:28+00:00,"TRUMP SAYS WILL DESIGNATE CERTAIN MEDICAL SUPPLIES AS 'SCARCE' UNDER PRICE GOUGING, HOARDING EXECUTIVE ORDER"
@Fxhedgers,2020-03-23 22:09:22+00:00,"All that free Fed money going to show up sooner or later, market is soldout short term"
@Fxhedgers,2020-03-23 21:53:53+00:00,Top iPhone assembler Foxconn secures workers at all plants 
@Fxhedgers,2020-03-23 21:52:26+00:00,CDC says coronavirus survived in Princess Cruise ship cabins for up to 17 days after passengers left 
@Fxhedgers,2020-03-23 21:41:57+00:00,"RT @W7VOA: After repeatedly referring to #COVID19 as the ""China"" virus: "
@Fxhedgers,2020-03-23 20:35:29+00:00,UK PM JOHNSON SAYS WE WILL LOOK AGAIN AT RESTRICTIONS IN THREE WEEKS
@Fxhedgers,2020-03-23 20:34:36+00:00,"UK PM JOHNSON SAYS WE’LL STOP ALL SOCIAL EVENTS​, INCLUDING WEDDINGS, BAPTISMS AND OTHER CEREMONIES, BUT EXCLUDING FUNERALS"
@Fxhedgers,2020-03-23 20:34:16+00:00,UK PM JOHNSON INSTRUCTS BRITONS TO STAY AT HOME FROM THIS EVENING
@Fxhedgers,2020-03-23 20:08:43+00:00,"RT @mkraju: Nancy Pelosi just told me she’s open to moving the Senate’s stimulus bill if “it’s satisfactory” to her caucus, clearest sign y…"
@Fxhedgers,2020-03-23 20:07:10+00:00,[RTRS] 23 Mar - WHITE HOUSE CORRESPONDENTS ASSOCIATION SAYS IT HAS BEEN INFORMED OF A SUSPECTED CORONAVIRUS CASE AMONG WHITE HOUSE PRESS CORPS
@Fxhedgers,2020-03-23 19:59:00+00:00,Could  get a bear market rally tomorrow if they pass the bill later
@Fxhedgers,2020-03-23 19:55:25+00:00,"$AAPL short term bottom, held $220"
@Fxhedgers,2020-03-23 19:52:42+00:00,Short squeeze $ES
@Fxhedgers,2020-03-23 19:41:40+00:00,RT @ChadPergram: Schumer again meeting with Mnuchin/Ueland on coronavirus bill
@Fxhedgers,2020-03-23 19:38:22+00:00,RT @Gary_D_Cohn: I asked yesterday-&amp; @WSJopinion suggested Friday-if it's time to plan for when/how to normalize economy. Seems @realDonald…
@Fxhedgers,2020-03-23 19:35:32+00:00,RT @alexanderbolton: Mnuchin just walked into Schumer’s office ... he tells reporters they’re “making progress”
@Fxhedgers,2020-03-23 19:33:19+00:00,U.S. VICE PRESIDENT PENCE SAYS TRUMP ADMINISTRATION TO EVALUATE HOW CORONAVIRUS GUIDANCE FOR AMERICANS COULD BE ADJUSTED WHEN 15-DAY GUIDANCE EXPIRES totally clueless
@Fxhedgers,2020-03-23 19:25:25+00:00,"""Be careful going short down here,"" you mean be careful going long down here $SPX"
@Fxhedgers,2020-03-23 19:20:38+00:00,"RT @USTreasury: SCHEDULE UPDATE: To accommodate ongoing negotiations on the Phase 3 economic relief package, the Financial Stability Oversi…"
@Fxhedgers,2020-03-23 19:05:07+00:00,Gas prices could soon drop to 99 cents a gallon in parts of the Midwest 
@Fxhedgers,2020-03-23 18:57:08+00:00,"CYPRUS PRESIDENT ANNOUNCES  LOCKDOWN UNTIL APRIL 13, MOVEMENT OF CIVILIANS BANNED UNLESS ABSOLUTELY NECESSARY FROM TUESDAY"
@Fxhedgers,2020-03-23 18:39:32+00:00,The White House is discussing easing social-distancing guidelines as early as next week as advisers and business leaders push President Trump to boost an economy beset by deepening job losses nationwide. 
@Fxhedgers,2020-03-23 18:35:32+00:00,Dr. Fauci is warning against push to restart U.S economy - WAPO
@Fxhedgers,2020-03-23 18:12:25+00:00,DUTCH GOV'T: NO PUBLIC GATHERINGS ALLOWED UNTIL JUNE 1 DUE TO CORONAVIRUS
@Fxhedgers,2020-03-23 18:09:19+00:00,[RTRS] 23 Mar - U.S. SENATE FAILS A SECOND TIME TO ADVANCE CORONAVIRUS BILL WITH MORE THAN $1 TRILLION IN FUNDING
@Fxhedgers,2020-03-23 18:04:20+00:00,RT @EdwardLawrence: Senate Stimulus fails for a second time. It was blocked by Democrat Senators for a second time just now. This is the st…
@Fxhedgers,2020-03-23 17:50:19+00:00,New York State tax deadline has been extended to July 15th along with the federal deadline. - Cuomo
@Fxhedgers,2020-03-23 17:47:59+00:00,"CORONAVIRUS: UK GOVERNMENT SAYS 335 HAVE DIED (281 SUNDAY), 6,650 CONFIRMED CASES (5,683 SUNDAY)"
@Fxhedgers,2020-03-23 17:32:27+00:00,ROME (AP) -- Italy registers smaller day-to-day increase in new coronavirus cases for second straight day.
@Fxhedgers,2020-03-23 17:31:52+00:00,SWISS OLYMPIC COMMITTEE SAYS TOKYO 2020 GAMES SHOULD BE POSTPONED
@Fxhedgers,2020-03-23 17:28:10+00:00,"U.S. DEFENSE SECRETARY: READYING UNITS FOR HOSPITALS IN NEW YORK, SEATTLE, SEES MORE RESTRICTIONS ON PENTAGON ACCESS"
@Fxhedgers,2020-03-23 17:20:26+00:00,"numbers lower, improvement"
@Fxhedgers,2020-03-23 17:19:05+00:00,"TOTAL NUMBER OF CONFIRMED CASES OF CORONAVIRUS IN ITALY RISES TO 63,928 FROM 59,138 ON SUNDAY - OFFICIAL"
@Fxhedgers,2020-03-23 17:18:52+00:00,"ITALY DEATH TOLL FROM CORONAVIRUS OUTBREAK RISES BY 602 TO 6,078 -OFFICIAL"
@Fxhedgers,2020-03-23 17:10:50+00:00,U.S DEFENSE SECRETARY SEES SOME IMPACT ON MILITARY READINESS FROM CORONAVIRUS BUT SAYS PENTAGON CAN STILL CARRY OUT MISSIONS
@Fxhedgers,2020-03-23 16:58:34+00:00,"Senate needs to pass bill today, then rally will continue tomorrow"
@Fxhedgers,2020-03-23 16:56:43+00:00,"Bullish reversal if this closes green, short term bounce $SPX"
@Fxhedgers,2020-03-23 16:48:54+00:00,BOEING TO SUSPEND PRODUCTION AT PUGET SOUND FACILITY - CNBC
@Fxhedgers,2020-03-23 16:47:49+00:00,Buy program
@Fxhedgers,2020-03-23 16:07:33+00:00,"RT @Chicagostock: @CNBC @ScottWapnerCNBC Interviewing David Tepper, who was pumping the bull market late January. Ask him if he's still rid…"
@Fxhedgers,2020-03-23 16:05:49+00:00,USING UNTESTED MEDICINES AGAINST COVID-19 WITHOUT THE RIGHT EVIDENCE COULD RAISE FALSE HOPES -WHO'S TEDROS
@Fxhedgers,2020-03-23 15:48:22+00:00,$AAPL down another $15
@Fxhedgers,2020-03-23 15:47:10+00:00,"RT @elerianm: The bottom is falling out of US #stocks in a disorderly manner #Dow is down 900 points, or almost 5% With virtually everythin…"
@Fxhedgers,2020-03-23 15:45:37+00:00,Fitch Downgrades Ford &amp; Ford Credit IDRs to 'BBB-'; Outlook Negative
@Fxhedgers,2020-03-23 15:44:10+00:00,$GC ripping good
@Fxhedgers,2020-03-23 15:37:29+00:00,"Maybe the Fed should just shut up and not do anything,  since anything they do is rejected by the market"
@Fxhedgers,2020-03-23 15:35:32+00:00,[RTRS] 23 Mar - EVERYONE SHOULD FOLLOW LEAD OF CANADIAN OLYMPIC COMMITTEE AND PULL OUT OF 2020 GAMES - PRIME MINISTER JUSTIN TRUDEAU
@Fxhedgers,2020-03-23 15:32:11+00:00,"CORONAVIRUS DEATH TOLL IN WORST-AFFECTED ITALIAN REGION LOMBARDY RISES BY AROUND 320 IN PAST 24 HOURS TO MORE THAN 3,770 - SOURCE"
@Fxhedgers,2020-03-23 15:21:22+00:00,"Trump says this will be over on the 15th day, Cuomo is telling the truth by saying this will take months to resolve"
@Fxhedgers,2020-03-23 15:15:53+00:00,"New York 20,875 confirmed Covid-19 cases 12,305 in NYC - NBCNY this is getting out of control"
@Fxhedgers,2020-03-23 15:12:13+00:00,"RT @ZackFinkNews: NEW: @NYGovCuomo says there now 20,875 confirmed cases of #coronavirus in New York State. 12,305 cases in NYC. Hospitaliz…"
@Fxhedgers,2020-03-23 15:10:59+00:00,Senator Rand Paul is coming under fire after exposing other lawmakers to the coronavirus 
@Fxhedgers,2020-03-23 15:09:11+00:00,Maybe the Fed should just give away free money to people since Kashkari says the have an infinite supply
@Fxhedgers,2020-03-23 15:01:45+00:00,"Cuomo : The greatest density control issue is in NYC, need to reduce the number of people gathering in public parks"""
@Fxhedgers,2020-03-23 14:55:48+00:00,The Fed is dead 🤣
@Fxhedgers,2020-03-23 13:52:01+00:00,They were still open? WTF 
@Fxhedgers,2020-03-23 13:31:31+00:00,Fire Powell now
@Fxhedgers,2020-03-23 12:37:50+00:00,"Fed thinks there’s going to be a depression, this should scare people"
@Fxhedgers,2020-03-23 12:32:50+00:00,What if this doesn’t work either 🤣 #UselessFed
@Fxhedgers,2020-03-23 06:52:52+00:00,RT @simonting: $SSEC is closing at new Year of Rat low today ...  (CSI300 at likewise low on last Thu already and 13-month low today)
@Fxhedgers,2020-03-23 06:52:20+00:00,U.S. SECRETARY OF STATE MIKE POMPEO LANDS IN AFGHANISTAN ON MONDAY IN UNANNOUNCED VISIT
@Fxhedgers,2020-03-23 06:51:50+00:00,IRAN'S ROUHANI SAYS TEHRAN DOES NOT NEED U.S. HELP TO OVERCOME VIRUS OUTBREAK
@Fxhedgers,2020-03-23 06:51:23+00:00,[RTRS] 23 Mar - IRAN'S PRESIDENT ROUHANI SAYS U.S SANCTIONS HAVE HAMPERED TEHRAN'S EFFORTS TO CONTAIN CORONAVIRUS - TV
@Fxhedgers,2020-03-23 06:15:16+00:00,"TAIWAN GOVERNMENT ANNOUNCES 26 NEW CASES OF CORONAVIRUS, TOTAL NOW 195"
@Fxhedgers,2020-03-23 05:45:50+00:00,[RTRS] 22 Mar - TOKYO 2020'S MORI: PM ABE SAID HE'S UNSURE ABOUT ATTENDING TORCH RELAY CEREMONY ON 26TH AS GOVT HAS ASKED PUBLIC TO REFRAIN FROM ATTENDING AND FORMING CROWDS ..cancel
@Fxhedgers,2020-03-23 05:42:57+00:00,Airbus withdraws guidance for aircraft deliveries in 2020. Had planned on delivering 880 this year - DJ
