Date,Open,High,Low,Close,Adj Close,Volume,% Evol
2019-03-11,56.06999969482422,57.0099983215332,55.959999084472656,56.790000915527344,56.790000915527344,597156,1.2678309721707797
2019-03-12,56.7599983215332,57.54999923706055,56.7400016784668,56.869998931884766,56.869998931884766,652798,0.14066822201498258
2019-03-13,57.09000015258789,58.47999954223633,57.0099983215332,58.2599983215332,58.2599983215332,610616,2.385855526423327
2019-03-14,58.349998474121094,58.7400016784668,58.0,58.61000061035156,58.61000061035156,567604,0.5971716177674682
2019-03-15,58.5099983215332,58.95000076293945,57.7400016784668,58.52000045776367,58.52000045776367,507393,-0.1537938343880354
2019-03-18,58.45000076293945,59.22999954223633,58.04999923706055,59.09000015258789,59.09000015258789,157241,0.9646297061301585
2019-03-19,59.0099983215332,59.56999969482422,58.619998931884766,59.029998779296875,59.029998779296875,114822,-0.10164556078571263
2019-03-20,59.02000045776367,60.119998931884766,58.38999938964844,59.83000183105469,59.83000183105469,786342,1.3371269050213732
2019-03-21,59.9900016784668,60.38999938964844,59.65999984741211,59.97999954223633,59.97999954223633,655380,0.2500795470597098
2019-03-22,59.869998931884766,60.06999969482422,58.279998779296875,59.040000915527344,59.040000915527344,738840,-1.5921385706851632
2019-03-25,58.97999954223633,59.349998474121094,58.16999816894531,58.81999969482422,58.81999969482422,705399,-0.3740245186068637
2019-03-26,59.119998931884766,60.380001068115234,59.040000915527344,59.939998626708984,59.939998626708984,685988,1.868533462704651
2019-03-27,60.029998779296875,60.220001220703125,58.810001373291016,59.40999984741211,59.40999984741211,732150,-0.892103653691495
2019-03-28,59.400001525878906,59.560001373291016,58.20000076293945,59.29999923706055,59.29999923706055,712209,-0.18549850213626268
2019-03-29,59.529998779296875,60.72999954223633,59.40999984741211,60.13999938964844,60.13999938964844,705559,1.396741205708218
2019-04-01,60.2400016784668,61.79999923706055,60.130001068115234,61.59000015258789,61.59000015258789,670808,2.3542795248369988
2019-04-02,61.810001373291016,62.75,61.599998474121094,62.58000183105469,62.58000183105469,793227,1.5819777077339725
2019-04-03,62.63999938964844,62.9900016784668,62.04999923706055,62.459999084472656,62.459999084472656,799672,-0.192127358855283
2019-04-04,62.5,62.77000045776367,61.88999938964844,62.099998474121094,62.099998474121094,684973,-0.5797111420245612
2019-04-05,62.18000030517578,63.34000015258789,61.81999969482422,63.08000183105469,63.08000183105469,686862,1.553588028672396
2019-04-08,63.33000183105469,64.4800033569336,63.130001068115234,64.4000015258789,64.4000015258789,895767,2.0496889185534903
2019-04-09,64.4000015258789,64.79000091552734,63.68000030517578,63.97999954223633,63.97999954223633,790677,-0.6564582473391771
2019-04-10,64.22000122070312,64.69999694824219,64.05000305175781,64.61000061035156,64.61000061035156,722216,0.975082900733324
2019-04-11,64.4800033569336,64.48999786376953,63.310001373291016,63.58000183105469,63.58000183105469,760504,-1.6200043246834064
2019-04-12,63.709999084472656,64.6500015258789,63.65999984741211,63.88999938964844,63.88999938964844,625588,0.4852051362579545
2019-04-15,63.7599983215332,63.84000015258789,63.029998779296875,63.400001525878906,63.400001525878906,555858,-0.7728672744109031
2019-04-16,63.56999969482422,64.37000274658203,62.9900016784668,64.05000305175781,64.05000305175781,547469,1.0148344963444422
2019-04-17,64.31999969482422,64.61000061035156,63.65999984741211,63.7599983215332,63.7599983215332,235376,-0.4548380455754626
2019-04-18,63.75,64.16000366210938,63.459999084472656,64.0,64.0,148238,0.3750026226043701
2019-04-22,64.0,65.91999816894531,64.0,65.69999694824219,65.69999694824219,763527,2.5875145010758955
2019-04-23,65.75,66.5999984741211,65.58000183105469,66.30000305175781,66.30000305175781,700598,0.9049865398154262
2019-04-24,66.16999816894531,66.43000030517578,65.66000366210938,65.88999938964844,65.88999938964844,678386,-0.6222547668953053
2019-04-25,65.80999755859375,66.27999877929688,64.9000015258789,65.20999908447266,65.20999908447266,603001,-1.0427853315791535
2019-04-26,65.12999725341797,65.18000030517578,62.279998779296875,63.29999923706055,63.29999923706055,1000836,-3.017377362453194
2019-04-29,62.95000076293945,63.689998626708984,62.459999084472656,63.5,63.5,654076,0.31496183140071354
2019-04-30,63.58000183105469,64.75,63.29999923706055,63.90999984741211,63.90999984741211,750494,0.6415269103285899
2019-05-01,63.400001525878906,63.93000030517578,62.77000045776367,63.599998474121094,63.599998474121094,676872,-0.48742355460457365
2019-05-02,63.61000061035156,63.68000030517578,60.95000076293945,61.810001373291016,61.810001373291016,914661,-2.8959667708461847
2019-05-03,61.54999923706055,62.52000045776367,61.29999923706055,61.939998626708984,61.939998626708984,646866,0.20987609993570935
2019-05-06,61.43000030517578,62.95000076293945,60.040000915527344,62.25,62.25,768810,0.4979941739614709
2019-05-07,62.16999816894531,62.4900016784668,60.65999984741211,61.400001525878906,61.400001525878906,842810,-1.3843623012986992
2019-05-08,61.439998626708984,62.369998931884766,61.06999969482422,62.119998931884766,62.119998931884766,791769,1.1590428499449013
2019-05-09,62.02000045776367,62.209999084472656,60.91999816894531,61.70000076293945,61.70000076293945,769583,-0.6807101519479841
2019-05-10,61.63999938964844,62.4900016784668,61.41999816894531,61.65999984741211,61.65999984741211,786494,-0.06487336300086384
2019-05-13,61.650001525878906,63.33000183105469,60.63999938964844,61.040000915527344,61.040000915527344,1003106,-1.0157256267783745
2019-05-14,60.86000061035156,62.11000061035156,60.689998626708984,61.779998779296875,61.779998779296875,751668,1.1977952062011246
2019-05-15,61.369998931884766,62.34000015258789,60.849998474121094,62.02000045776367,62.02000045776367,723001,0.3869746480092994
2019-05-16,62.119998931884766,63.47999954223633,62.08000183105469,62.869998931884766,62.869998931884766,545679,1.3519937785302134
2019-05-17,63.119998931884766,63.63999938964844,62.52000045776367,62.7599983215332,62.7599983215332,215802,-0.17527185037196036
2019-05-20,63.529998779296875,63.810001373291016,62.45000076293945,63.099998474121094,63.099998474121094,131888,0.5388275131691695
2019-05-21,63.279998779296875,63.599998474121094,62.75,62.9900016784668,62.9900016784668,641680,-0.1746258020689963
2019-05-22,62.63999938964844,62.779998779296875,61.029998779296875,61.41999816894531,61.41999816894531,766728,-2.556176418636393
2019-05-23,61.27000045776367,61.290000915527344,57.33000183105469,57.90999984741211,57.90999984741211,1108052,-6.0611264561936595
2019-05-24,58.209999084472656,59.099998474121094,57.5,58.630001068115234,58.630001068115234,758099,1.2280423121033908
2019-05-28,58.939998626708984,59.56999969482422,58.130001068115234,59.13999938964844,59.13999938964844,1020323,0.8623576712827472
2019-05-29,59.06999969482422,59.13999938964844,56.880001068115234,58.810001373291016,58.810001373291016,1124959,-0.5611256736125377
2019-05-30,59.119998931884766,59.70000076293945,56.33000183105469,56.59000015258789,56.59000015258789,842281,-3.922956732138484
2019-05-31,56.459999084472656,56.61000061035156,53.04999923706055,53.5,53.5,1031488,-5.77570121979045
2019-06-03,53.41999816894531,54.630001068115234,52.11000061035156,53.25,53.25,984308,-0.4694835680751174
2019-06-04,52.88999938964844,53.779998779296875,52.43000030517578,53.47999954223633,53.47999954223633,831625,0.43006646261222164
2019-06-05,52.86000061035156,53.40999984741211,50.599998474121094,51.68000030517578,51.68000030517578,943186,-3.482970639379574
2019-06-06,51.65999984741211,53.29999923706055,51.16999816894531,52.59000015258789,52.59000015258789,790067,1.7303666947552372
2019-06-07,53.099998474121094,54.31999969482422,52.619998931884766,53.9900016784668,53.9900016784668,828133,2.593075536867928
2019-06-10,54.2400016784668,54.84000015258789,53.04999923706055,53.2599983215332,53.2599983215332,687146,-1.370640968718264
2019-06-11,53.43000030517578,54.040000915527344,52.90999984741211,53.27000045776367,53.27000045776367,642940,0.018776302129749692
2019-06-12,53.040000915527344,53.04999923706055,50.720001220703125,51.13999938964844,51.13999938964844,786105,-4.165039291233119
2019-06-13,51.06999969482422,53.45000076293945,50.91999816894531,52.279998779296875,52.279998779296875,945024,2.1805650655444975
2019-06-14,52.18000030517578,52.97999954223633,51.70000076293945,52.5099983215332,52.5099983215332,574229,0.4380109495109436
2019-06-17,52.5,52.7400016784668,51.58000183105469,51.93000030517578,51.93000030517578,397868,-1.1168842922182967
2019-06-18,51.95000076293945,54.310001373291016,51.5,53.900001525878906,53.900001525878906,181640,3.654918673345996
2019-06-19,54.09000015258789,54.41999816894531,53.279998779296875,53.7599983215332,53.7599983215332,122838,-0.26042263526192444
2019-06-20,54.119998931884766,57.02000045776367,54.11000061035156,56.650001525878906,56.650001525878906,854514,5.101505960287555
2019-06-21,57.2599983215332,57.97999954223633,56.65999984741211,57.43000030517578,57.43000030517578,676047,1.358173037005154
2019-06-24,57.720001220703125,58.220001220703125,56.75,57.900001525878906,57.900001525878906,597164,0.8117464737769546
2019-06-25,57.7400016784668,58.84000015258789,57.20000076293945,57.83000183105469,57.83000183105469,673140,-0.12104390905730343
2019-06-26,58.84000015258789,59.93000030517578,58.650001525878906,59.380001068115234,59.380001068115234,686817,2.610305168709127
2019-06-27,59.27000045776367,59.72999954223633,58.61000061035156,59.43000030517578,59.43000030517578,531405,0.08413130877300773
2019-06-28,59.220001220703125,59.79999923706055,57.75,58.470001220703125,58.470001220703125,556101,-1.6418660243378593
2019-07-01,59.27000045776367,60.279998779296875,58.34000015258789,59.09000015258789,59.09000015258789,674887,1.0492451011740476
2019-07-02,59.13999938964844,59.43000030517578,56.09000015258789,56.25,56.25,878938,-5.04888916015625
2019-07-05,57.380001068115234,57.81999969482422,56.290000915527344,57.5099983215332,57.5099983215332,698015,2.190920463062208
2019-07-08,57.77000045776367,58.459999084472656,57.29999923706055,57.65999984741211,57.65999984741211,540861,0.26014832860884685
2019-07-09,57.560001373291016,59.099998474121094,57.290000915527344,57.83000183105469,57.83000183105469,551872,0.29396849085224674
2019-07-10,58.400001525878906,60.529998779296875,58.349998474121094,60.43000030517578,60.43000030517578,690656,4.302496212131255
2019-07-11,60.439998626708984,60.939998626708984,60.13999938964844,60.20000076293945,60.20000076293945,573019,-0.3820590354176894
2019-07-12,60.459999084472656,60.7400016784668,59.93000030517578,60.209999084472656,60.209999084472656,469029,0.016605749352654544
2019-07-15,60.25,60.91999816894531,59.20000076293945,59.58000183105469,59.58000183105469,566818,-1.057397170286083
2019-07-16,59.2599983215332,60.060001373291016,57.06999969482422,57.619998931884766,57.619998931884766,712540,-3.4016017624140025
2019-07-17,57.52000045776367,58.36000061035156,56.209999084472656,56.779998779296875,56.779998779296875,504432,-1.479394453411245
2019-07-18,56.599998474121094,57.31999969482422,54.720001220703125,55.29999923706055,55.29999923706055,215361,-2.6763102398823775
2019-07-19,55.720001220703125,56.36000061035156,54.9900016784668,55.630001068115234,55.630001068115234,105217,0.5932083852571245
2019-07-22,56.220001220703125,56.84000015258789,55.720001220703125,56.220001220703125,56.220001220703125,619483,1.0494488434315827
2019-07-23,56.16999816894531,57.470001220703125,55.7400016784668,56.77000045776367,56.77000045776367,521876,0.968820208958323
2019-07-24,57.22999954223633,57.63999938964844,55.33000183105469,55.880001068115234,55.880001068115234,745248,-1.5926975172451552
2019-07-25,55.900001525878906,56.9900016784668,55.810001373291016,56.02000045776367,56.02000045776367,559282,0.24990965459557637
2019-07-26,55.93000030517578,56.56999969482422,55.68000030517578,56.20000076293945,56.20000076293945,476785,0.3202852361782897
2019-07-29,56.20000076293945,57.099998474121094,55.810001373291016,56.869998931884766,56.869998931884766,529742,1.1781223519061312
2019-07-30,57.06999969482422,58.470001220703125,56.959999084472656,58.04999923706055,58.04999923706055,547401,2.0327309572511414
2019-07-31,58.34000015258789,58.81999969482422,57.810001373291016,58.58000183105469,58.58000183105469,614001,0.9047500468208817
2019-08-01,57.849998474121094,57.9900016784668,53.59000015258789,53.95000076293945,53.95000076293945,886748,-8.582022247710103
2019-08-02,54.540000915527344,56.04999923706055,54.150001525878906,55.65999984741211,55.65999984741211,739810,3.0722225820346676
2019-08-05,55.380001068115234,55.61000061035156,54.220001220703125,54.689998626708984,54.689998626708984,823844,-1.773635481916807
2019-08-06,54.95000076293945,55.41999816894531,53.290000915527344,53.630001068115234,53.630001068115234,682794,-1.9765010954362123
2019-08-07,53.41999816894531,53.77000045776367,50.52000045776367,51.09000015258789,51.09000015258789,1063214,-4.971620489217563
2019-08-08,52.33000183105469,53.060001373291016,51.939998626708984,52.540000915527344,52.540000915527344,724762,2.7598034595978262
2019-08-09,52.880001068115234,54.91999816894531,52.369998931884766,54.5,54.5,726386,3.596328595362672
2019-08-12,54.31999969482422,55.18000030517578,53.540000915527344,54.93000030517578,54.93000030517578,611027,0.7828150423936271
2019-08-13,54.72999954223633,57.470001220703125,54.209999084472656,57.099998474121094,57.099998474121094,783486,3.800347157502641
2019-08-14,56.7400016784668,56.849998474121094,53.970001220703125,55.22999954223633,55.22999954223633,718293,-3.385839122549171
2019-08-15,54.900001525878906,55.33000183105469,53.77000045776367,54.470001220703125,54.470001220703125,527866,-1.3952603350490482
2019-08-16,54.7400016784668,55.66999816894531,54.2599983215332,54.869998931884766,54.869998931884766,168345,0.7289916511173893
2019-08-19,54.959999084472656,56.40999984741211,54.84000015258789,56.209999084472656,56.209999084472656,113571,2.383917762699359
2019-08-20,56.099998474121094,56.599998474121094,55.279998779296875,56.34000015258789,56.34000015258789,659258,0.23074381924591275
2019-08-21,56.04999923706055,57.130001068115234,55.54999923706055,55.68000030517578,55.68000030517578,704035,-1.1853445470451238
2019-08-22,55.939998626708984,56.459999084472656,54.849998474121094,55.349998474121094,55.349998474121094,621573,-0.5962092866343618
2019-08-23,55.349998474121094,55.599998474121094,53.2400016784668,54.16999816894531,54.16999816894531,807151,-2.178328124537863
2019-08-26,53.25,55.2599983215332,52.959999084472656,53.63999938964844,53.63999938964844,679022,-0.98806634102825
2019-08-27,53.7599983215332,55.720001220703125,53.689998626708984,54.93000030517578,54.93000030517578,596624,2.3484451271808813
2019-08-28,55.709999084472656,56.75,55.34000015258789,55.779998779296875,55.779998779296875,674048,1.5238409693844892
2019-08-29,55.880001068115234,56.88999938964844,55.43000030517578,56.709999084472656,56.709999084472656,630760,1.6399229768818981
2019-08-30,56.630001068115234,56.720001220703125,54.54999923706055,55.099998474121094,55.099998474121094,708268,-2.9219612612289527
2019-09-03,55.0,55.2400016784668,52.84000015258789,53.939998626708984,53.939998626708984,970804,-2.150537406275948
2019-09-04,53.91999816894531,56.58000183105469,53.84000015258789,56.2599983215332,56.2599983215332,682298,4.123710920795125
2019-09-05,55.95000076293945,57.7599983215332,55.75,56.29999923706055,56.29999923706055,712466,0.07104958449273367
2019-09-06,56.189998626708984,56.95000076293945,54.83000183105469,56.52000045776367,56.52000045776367,714294,0.38924490255007654
2019-09-09,56.79999923706055,58.15999984741211,56.58000183105469,57.849998474121094,57.849998474121094,646993,2.2990458970407577
2019-09-10,58.029998779296875,58.7599983215332,57.20000076293945,57.400001525878906,57.400001525878906,755472,-0.7839667879439087
2019-09-11,57.88999938964844,58.29999923706055,55.61000061035156,55.75,55.75,858772,-2.9596439926079037
2019-09-12,55.93000030517578,56.34000015258789,54.0,55.09000015258789,55.09000015258789,845977,-1.1980392913124824
2019-09-13,55.150001525878906,55.68000030517578,54.439998626708984,54.849998474121094,54.849998474121094,599470,-0.43756004584035246
2019-09-16,61.47999954223633,63.380001068115234,58.77000045776367,62.900001525878906,62.900001525878906,1404916,12.798096751151597
2019-09-17,61.959999084472656,62.59000015258789,58.459999084472656,59.34000015258789,59.34000015258789,993237,-5.999328217284744
2019-09-18,58.810001373291016,59.43000030517578,57.66999816894531,58.11000061035156,58.11000061035156,216961,-2.1166744610517507
2019-09-19,58.20000076293945,59.540000915527344,58.0099983215332,58.130001068115234,58.130001068115234,112327,0.03440642937583272
2019-09-20,58.650001525878906,59.099998474121094,57.790000915527344,58.09000015258789,58.09000015258789,576019,-0.06886024345372932
2019-09-23,59.25,59.38999938964844,57.369998931884766,58.63999938964844,58.63999938964844,526785,0.9379250388560488
2019-09-24,58.439998626708984,58.4900016784668,56.689998626708984,57.290000915527344,57.290000915527344,591529,-2.3564294860313098
2019-09-25,56.70000076293945,57.02000045776367,55.54999923706055,56.4900016784668,56.4900016784668,563550,-1.4161784621888152
2019-09-26,56.689998626708984,56.84000015258789,55.40999984741211,56.40999984741211,56.40999984741211,599653,-0.14182207280817374
2019-09-27,56.5099983215332,56.7599983215332,54.75,55.90999984741211,55.90999984741211,712966,-0.8942944041577268
2019-09-30,56.540000915527344,56.56999969482422,53.97999954223633,54.06999969482422,54.06999969482422,532522,-3.4029964175568925
2019-10-01,54.279998779296875,54.84000015258789,53.04999923706055,53.619998931884766,53.619998931884766,589176,-0.8392405294731613
2019-10-02,54.0,54.41999816894531,52.16999816894531,52.63999938964844,52.63999938964844,590306,-1.8617012796338355
2019-10-03,52.470001220703125,52.90999984741211,50.9900016784668,52.45000076293945,52.45000076293945,642466,-0.36224713812251297
2019-10-04,52.290000915527344,53.349998474121094,52.040000915527344,52.810001373291016,52.810001373291016,541104,0.6816902120620565
2019-10-07,52.689998626708984,54.060001373291016,52.59000015258789,52.75,52.75,549019,-0.11374667922467417
2019-10-08,52.810001373291016,53.27000045776367,51.810001373291016,52.630001068115234,52.630001068115234,658324,-0.22800480609806492
2019-10-09,52.56999969482422,53.7400016784668,52.310001373291016,52.59000015258789,52.59000015258789,632666,-0.07606182812565623
2019-10-10,52.689998626708984,53.970001220703125,51.380001068115234,53.54999923706055,53.54999923706055,613944,1.7927154027077299
2019-10-11,53.880001068115234,54.93000030517578,53.63999938964844,54.70000076293945,54.70000076293945,467643,2.1023793598519647
2019-10-14,54.900001525878906,54.900001525878906,52.77000045776367,53.59000015258789,53.59000015258789,467643,-2.0712830886192113
2019-10-15,53.5099983215332,53.790000915527344,52.38999938964844,52.810001373291016,52.810001373291016,511249,-1.476990643843013
2019-10-16,52.91999816894531,53.7400016784668,52.52000045776367,53.36000061035156,53.36000061035156,451643,1.0307331910971715
2019-10-17,52.9900016784668,54.15999984741211,52.619998931884766,53.93000030517578,53.93000030517578,418422,1.056925072499053
2019-10-18,54.09000015258789,54.619998931884766,53.349998474121094,53.779998779296875,53.779998779296875,174477,-0.27891693805067685
